Employee_ID,Month,Attendance_Percent
EMP11659,2024-01,71
EMP10388,2022-01,76
EMP10388,2022-02,72
EMP10388,2022-03,81
EMP10388,2022-04,83
EMP10388,2022-05,73
EMP10388,2022-06,94
EMP10388,2022-07,74
EMP10388,2022-08,88
EMP10388,2022-09,83
EMP10388,2022-10,92
EMP10388,2022-11,90
EMP10388,2022-12,84
EMP10388,2023-01,99
EMP10388,2023-02,76
EMP10388,2023-03,94
EMP10388,2023-04,95
EMP10388,2023-05,70
EMP10388,2023-06,91
EMP10388,2023-07,94
EMP10388,2023-08,86
EMP10388,2023-09,75
EMP10388,2023-10,81
EMP10388,2023-11,88
EMP10388,2023-12,95
EMP10388,2024-01,93
EMP11678,2022-01,98
EMP11678,2022-02,83
EMP11678,2022-03,79
EMP11678,2022-04,76
EMP11678,2022-05,89
EMP11678,2022-06,89
EMP11678,2022-07,98
EMP11678,2022-08,93
EMP11678,2022-09,81
EMP11678,2022-10,91
EMP11678,2022-11,84
EMP11678,2022-12,76
EMP11678,2023-01,74
EMP11678,2023-02,73
EMP11678,2023-03,70
EMP11678,2023-04,92
EMP11678,2023-05,89
EMP11678,2023-06,82
EMP11678,2023-07,74
EMP11678,2023-08,74
EMP11678,2023-09,96
EMP11678,2023-10,87
EMP11678,2023-11,71
EMP11678,2023-12,94
EMP11678,2024-01,84
EMP10295,2022-01,82
EMP10295,2022-02,75
EMP10295,2022-03,93
EMP10295,2022-04,100
EMP10295,2022-05,99
EMP10295,2022-06,83
EMP10295,2022-07,75
EMP10295,2022-08,72
EMP10295,2022-09,88
EMP10295,2022-10,99
EMP10295,2022-11,96
EMP10295,2022-12,90
EMP10295,2023-01,88
EMP10295,2023-02,96
EMP10295,2023-03,87
EMP10295,2023-04,85
EMP10295,2023-05,73
EMP10295,2023-06,97
EMP10295,2023-07,89
EMP10295,2023-08,82
EMP10295,2023-09,78
EMP10295,2023-10,92
EMP10295,2023-11,77
EMP10295,2023-12,86
EMP10295,2024-01,92
EMP12122,2022-01,95
EMP12122,2022-02,78
EMP12122,2022-03,94
EMP12122,2022-04,81
EMP12122,2022-05,97
EMP12122,2022-06,74
EMP12122,2022-07,86
EMP12122,2022-08,82
EMP12122,2022-09,85
EMP12122,2022-10,91
EMP12122,2022-11,88
EMP12122,2022-12,92
EMP12122,2023-01,77
EMP12122,2023-02,75
EMP12122,2023-03,87
EMP12122,2023-04,95
EMP12122,2023-05,80
EMP12122,2023-06,95
EMP12122,2023-07,78
EMP12122,2023-08,84
EMP12122,2023-09,83
EMP12122,2023-10,98
EMP12122,2023-11,76
EMP12122,2023-12,94
EMP12122,2024-01,71
EMP10481,2022-01,85
EMP10481,2022-02,75
EMP10481,2022-03,78
EMP10481,2022-04,93
EMP10481,2022-05,79
EMP10481,2022-06,90
EMP10481,2022-07,95
EMP10481,2022-08,80
EMP10481,2022-09,87
EMP10481,2022-10,76
EMP10481,2022-11,77
EMP10481,2022-12,77
EMP10481,2023-01,96
EMP10481,2023-02,82
EMP10481,2023-03,71
EMP10481,2023-04,82
EMP10481,2023-05,73
EMP10481,2023-06,93
EMP10481,2023-07,73
EMP10481,2023-08,95
EMP10481,2023-09,92
EMP10481,2023-10,89
EMP10481,2023-11,99
EMP10481,2023-12,94
EMP10481,2024-01,94
EMP11835,2022-01,96
EMP11835,2022-02,89
EMP11835,2022-03,85
EMP11835,2022-04,88
EMP11835,2022-05,73
EMP11835,2022-06,78
EMP11835,2022-07,76
EMP11835,2022-08,84
EMP11835,2022-09,89
EMP11835,2022-10,78
EMP11835,2022-11,78
EMP11835,2022-12,98
EMP11835,2023-01,70
EMP11835,2023-02,78
EMP11835,2023-03,77
EMP11835,2023-04,88
EMP11835,2023-05,77
EMP11835,2023-06,73
EMP11835,2023-07,71
EMP11835,2023-08,91
EMP11835,2023-09,71
EMP11835,2023-10,92
EMP11835,2023-11,70
EMP11835,2023-12,73
EMP11835,2024-01,93
EMP12872,2022-01,92
EMP12872,2022-02,98
EMP12872,2022-03,92
EMP12872,2022-04,84
EMP12872,2022-05,92
EMP12872,2022-06,79
EMP12872,2022-07,96
EMP12872,2022-08,96
EMP12872,2022-09,76
EMP12872,2022-10,96
EMP12872,2022-11,92
EMP12872,2022-12,92
EMP12872,2023-01,90
EMP12872,2023-02,76
EMP12872,2023-03,90
EMP12872,2023-04,82
EMP12872,2023-05,92
EMP12872,2023-06,89
EMP12872,2023-07,97
EMP12872,2023-08,93
EMP12872,2023-09,76
EMP12872,2023-10,91
EMP12872,2023-11,81
EMP12872,2023-12,75
EMP12872,2024-01,90
EMP11393,2022-01,87
EMP11393,2022-02,75
EMP11393,2022-03,77
EMP11393,2022-04,87
EMP11393,2022-05,91
EMP11393,2022-06,71
EMP11393,2022-07,77
EMP11393,2022-08,83
EMP11393,2022-09,100
EMP11393,2022-10,89
EMP11393,2022-11,97
EMP11393,2022-12,79
EMP11393,2023-01,93
EMP11393,2023-02,82
EMP11393,2023-03,75
EMP11393,2023-04,77
EMP11393,2023-05,95
EMP11393,2023-06,99
EMP11393,2023-07,79
EMP11393,2023-08,78
EMP11393,2023-09,97
EMP11393,2023-10,76
EMP11393,2023-11,70
EMP11393,2023-12,70
EMP11393,2024-01,80
EMP10967,2022-01,86
EMP10967,2022-02,82
EMP10967,2022-03,71
EMP10967,2022-04,80
EMP10967,2022-05,84
EMP10967,2022-06,85
EMP10967,2022-07,98
EMP10967,2022-08,85
EMP10967,2022-09,96
EMP10967,2022-10,84
EMP10967,2022-11,100
EMP10967,2022-12,96
EMP10967,2023-01,72
EMP10967,2023-02,75
EMP10967,2023-03,94
EMP10967,2023-04,84
EMP10967,2023-05,77
EMP10967,2023-06,82
EMP10967,2023-07,88
EMP10967,2023-08,84
EMP10967,2023-09,96
EMP10967,2023-10,71
EMP10967,2023-11,100
EMP10967,2023-12,83
EMP10967,2024-01,83
EMP10039,2022-01,83
EMP10039,2022-02,92
EMP10039,2022-03,78
EMP10039,2022-04,97
EMP10039,2022-05,93
EMP10039,2022-06,74
EMP10039,2022-07,71
EMP10039,2022-08,81
EMP10039,2022-09,97
EMP10039,2022-10,83
EMP10039,2022-11,82
EMP10039,2022-12,85
EMP10039,2023-01,90
EMP10039,2023-02,91
EMP10039,2023-03,92
EMP10039,2023-04,81
EMP10039,2023-05,78
EMP10039,2023-06,91
EMP10039,2023-07,90
EMP10039,2023-08,92
EMP10039,2023-09,72
EMP10039,2023-10,94
EMP10039,2023-11,90
EMP10039,2023-12,84
EMP10039,2024-01,80
EMP11377,2022-01,99
EMP11377,2022-02,82
EMP11377,2022-03,98
EMP11377,2022-04,99
EMP11377,2022-05,94
EMP11377,2022-06,99
EMP11377,2022-07,72
EMP11377,2022-08,93
EMP11377,2022-09,92
EMP11377,2022-10,100
EMP11377,2022-11,73
EMP11377,2022-12,95
EMP11377,2023-01,91
EMP11377,2023-02,73
EMP11377,2023-03,72
EMP11377,2023-04,83
EMP11377,2023-05,91
EMP11377,2023-06,84
EMP11377,2023-07,92
EMP11377,2023-08,77
EMP11377,2023-09,87
EMP11377,2023-10,93
EMP11377,2023-11,86
EMP11377,2023-12,79
EMP11377,2024-01,77
EMP11063,2022-01,93
EMP11063,2022-02,86
EMP11063,2022-03,70
EMP11063,2022-04,76
EMP11063,2022-05,75
EMP11063,2022-06,73
EMP11063,2022-07,87
EMP11063,2022-08,78
EMP11063,2022-09,71
EMP11063,2022-10,80
EMP11063,2022-11,99
EMP11063,2022-12,89
EMP11063,2023-01,88
EMP11063,2023-02,87
EMP11063,2023-03,92
EMP11063,2023-04,90
EMP11063,2023-05,95
EMP11063,2023-06,78
EMP11063,2023-07,73
EMP11063,2023-08,98
EMP11063,2023-09,71
EMP11063,2023-10,81
EMP11063,2023-11,75
EMP11063,2023-12,70
EMP11063,2024-01,84
EMP12196,2022-01,87
EMP12196,2022-02,92
EMP12196,2022-03,96
EMP12196,2022-04,76
EMP12196,2022-05,83
EMP12196,2022-06,83
EMP12196,2022-07,90
EMP12196,2022-08,91
EMP12196,2022-09,89
EMP12196,2022-10,71
EMP12196,2022-11,99
EMP12196,2022-12,81
EMP12196,2023-01,98
EMP12196,2023-02,76
EMP12196,2023-03,99
EMP12196,2023-04,80
EMP12196,2023-05,99
EMP12196,2023-06,83
EMP12196,2023-07,83
EMP12196,2023-08,95
EMP12196,2023-09,74
EMP12196,2023-10,94
EMP12196,2023-11,92
EMP12196,2023-12,99
EMP12196,2024-01,71
EMP11011,2022-01,83
EMP11011,2022-02,86
EMP11011,2022-03,88
EMP11011,2022-04,80
EMP11011,2022-05,99
EMP11011,2022-06,77
EMP11011,2022-07,91
EMP11011,2022-08,99
EMP11011,2022-09,87
EMP11011,2022-10,92
EMP11011,2022-11,97
EMP11011,2022-12,93
EMP11011,2023-01,81
EMP11011,2023-02,81
EMP11011,2023-03,89
EMP11011,2023-04,83
EMP11011,2023-05,85
EMP11011,2023-06,77
EMP11011,2023-07,82
EMP11011,2023-08,79
EMP11011,2023-09,83
EMP11011,2023-10,89
EMP11011,2023-11,72
EMP11011,2023-12,77
EMP11011,2024-01,71
EMP12753,2022-01,73
EMP12753,2022-02,92
EMP12753,2022-03,86
EMP12753,2022-04,71
EMP12753,2022-05,97
EMP12753,2022-06,74
EMP12753,2022-07,94
EMP12753,2022-08,70
EMP12753,2022-09,88
EMP12753,2022-10,91
EMP12753,2022-11,76
EMP12753,2022-12,91
EMP12753,2023-01,97
EMP12753,2023-02,81
EMP12753,2023-03,92
EMP12753,2023-04,93
EMP12753,2023-05,95
EMP12753,2023-06,83
EMP12753,2023-07,100
EMP12753,2023-08,96
EMP12753,2023-09,91
EMP12753,2023-10,86
EMP12753,2023-11,82
EMP12753,2023-12,83
EMP12753,2024-01,73
EMP10248,2022-01,86
EMP10248,2022-02,81
EMP10248,2022-03,99
EMP10248,2022-04,97
EMP10248,2022-05,90
EMP10248,2022-06,77
EMP10248,2022-07,98
EMP10248,2022-08,98
EMP10248,2022-09,71
EMP10248,2022-10,85
EMP10248,2022-11,90
EMP10248,2022-12,83
EMP10248,2023-01,98
EMP10248,2023-02,75
EMP10248,2023-03,82
EMP10248,2023-04,98
EMP10248,2023-05,100
EMP10248,2023-06,72
EMP10248,2023-07,99
EMP10248,2023-08,83
EMP10248,2023-09,71
EMP10248,2023-10,89
EMP10248,2023-11,79
EMP10248,2023-12,84
EMP10248,2024-01,95
EMP11938,2022-01,79
EMP11938,2022-02,82
EMP11938,2022-03,93
EMP11938,2022-04,87
EMP11938,2022-05,72
EMP11938,2022-06,97
EMP11938,2022-07,87
EMP11938,2022-08,81
EMP11938,2022-09,70
EMP11938,2022-10,85
EMP11938,2022-11,86
EMP11938,2022-12,79
EMP11938,2023-01,72
EMP11938,2023-02,70
EMP11938,2023-03,93
EMP11938,2023-04,70
EMP11938,2023-05,88
EMP11938,2023-06,98
EMP11938,2023-07,79
EMP11938,2023-08,83
EMP11938,2023-09,78
EMP11938,2023-10,72
EMP11938,2023-11,85
EMP11938,2023-12,78
EMP11938,2024-01,81
EMP10141,2022-01,100
EMP10141,2022-02,86
EMP10141,2022-03,75
EMP10141,2022-04,76
EMP10141,2022-05,89
EMP10141,2022-06,99
EMP10141,2022-07,82
EMP10141,2022-08,80
EMP10141,2022-09,82
EMP10141,2022-10,73
EMP10141,2022-11,94
EMP10141,2022-12,98
EMP10141,2023-01,89
EMP10141,2023-02,98
EMP10141,2023-03,92
EMP10141,2023-04,91
EMP10141,2023-05,73
EMP10141,2023-06,77
EMP10141,2023-07,78
EMP10141,2023-08,90
EMP10141,2023-09,84
EMP10141,2023-10,77
EMP10141,2023-11,80
EMP10141,2023-12,82
EMP10141,2024-01,89
EMP12660,2022-01,79
EMP12660,2022-02,94
EMP12660,2022-03,92
EMP12660,2022-04,98
EMP12660,2022-05,93
EMP12660,2022-06,81
EMP12660,2022-07,80
EMP12660,2022-08,86
EMP12660,2022-09,75
EMP12660,2022-10,70
EMP12660,2022-11,96
EMP12660,2022-12,96
EMP12660,2023-01,92
EMP12660,2023-02,73
EMP12660,2023-03,82
EMP12660,2023-04,92
EMP12660,2023-05,86
EMP12660,2023-06,84
EMP12660,2023-07,79
EMP12660,2023-08,72
EMP12660,2023-09,72
EMP12660,2023-10,94
EMP12660,2023-11,91
EMP12660,2023-12,80
EMP12660,2024-01,80
EMP11299,2022-01,92
EMP11299,2022-02,77
EMP11299,2022-03,74
EMP11299,2022-04,97
EMP11299,2022-05,89
EMP11299,2022-06,88
EMP11299,2022-07,91
EMP11299,2022-08,95
EMP11299,2022-09,83
EMP11299,2022-10,85
EMP11299,2022-11,80
EMP11299,2022-12,92
EMP11299,2023-01,71
EMP11299,2023-02,71
EMP11299,2023-03,79
EMP11299,2023-04,87
EMP11299,2023-05,84
EMP11299,2023-06,93
EMP11299,2023-07,86
EMP11299,2023-08,72
EMP11299,2023-09,99
EMP11299,2023-10,92
EMP11299,2023-11,70
EMP11299,2023-12,87
EMP11299,2024-01,74
EMP11848,2022-01,89
EMP11848,2022-02,72
EMP11848,2022-03,96
EMP11848,2022-04,93
EMP11848,2022-05,94
EMP11848,2022-06,71
EMP11848,2022-07,95
EMP11848,2022-08,91
EMP11848,2022-09,78
EMP11848,2022-10,92
EMP11848,2022-11,91
EMP11848,2022-12,85
EMP11848,2023-01,100
EMP11848,2023-02,80
EMP11848,2023-03,78
EMP11848,2023-04,81
EMP11848,2023-05,85
EMP11848,2023-06,84
EMP11848,2023-07,76
EMP11848,2023-08,96
EMP11848,2023-09,87
EMP11848,2023-10,76
EMP11848,2023-11,91
EMP11848,2023-12,99
EMP11848,2024-01,98
EMP11427,2022-01,99
EMP11427,2022-02,99
EMP11427,2022-03,82
EMP11427,2022-04,96
EMP11427,2022-05,88
EMP11427,2022-06,95
EMP11427,2022-07,98
EMP11427,2022-08,86
EMP11427,2022-09,86
EMP11427,2022-10,100
EMP11427,2022-11,85
EMP11427,2022-12,94
EMP11427,2023-01,94
EMP11427,2023-02,99
EMP11427,2023-03,82
EMP11427,2023-04,74
EMP11427,2023-05,71
EMP11427,2023-06,88
EMP11427,2023-07,98
EMP11427,2023-08,98
EMP11427,2023-09,96
EMP11427,2023-10,81
EMP11427,2023-11,91
EMP11427,2023-12,93
EMP11427,2024-01,94
EMP10798,2022-01,91
EMP10798,2022-02,74
EMP10798,2022-03,98
EMP10798,2022-04,99
EMP10798,2022-05,86
EMP10798,2022-06,98
EMP10798,2022-07,96
EMP10798,2022-08,92
EMP10798,2022-09,98
EMP10798,2022-10,95
EMP10798,2022-11,90
EMP10798,2022-12,85
EMP10798,2023-01,70
EMP10798,2023-02,80
EMP10798,2023-03,74
EMP10798,2023-04,85
EMP10798,2023-05,83
EMP10798,2023-06,73
EMP10798,2023-07,80
EMP10798,2023-08,80
EMP10798,2023-09,83
EMP10798,2023-10,85
EMP10798,2023-11,73
EMP10798,2023-12,93
EMP10798,2024-01,82
EMP12076,2022-01,87
EMP12076,2022-02,99
EMP12076,2022-03,78
EMP12076,2022-04,100
EMP12076,2022-05,88
EMP12076,2022-06,91
EMP12076,2022-07,87
EMP12076,2022-08,78
EMP12076,2022-09,86
EMP12076,2022-10,100
EMP12076,2022-11,82
EMP12076,2022-12,93
EMP12076,2023-01,99
EMP12076,2023-02,95
EMP12076,2023-03,83
EMP12076,2023-04,80
EMP12076,2023-05,72
EMP12076,2023-06,91
EMP12076,2023-07,82
EMP12076,2023-08,88
EMP12076,2023-09,91
EMP12076,2023-10,86
EMP12076,2023-11,92
EMP12076,2023-12,91
EMP12076,2024-01,100
EMP10458,2022-01,76
EMP10458,2022-02,90
EMP10458,2022-03,93
EMP10458,2022-04,78
EMP10458,2022-05,84
EMP10458,2022-06,94
EMP10458,2022-07,91
EMP10458,2022-08,93
EMP10458,2022-09,81
EMP10458,2022-10,76
EMP10458,2022-11,97
EMP10458,2022-12,99
EMP10458,2023-01,90
EMP10458,2023-02,92
EMP10458,2023-03,70
EMP10458,2023-04,74
EMP10458,2023-05,73
EMP10458,2023-06,74
EMP10458,2023-07,92
EMP10458,2023-08,79
EMP10458,2023-09,90
EMP10458,2023-10,84
EMP10458,2023-11,71
EMP10458,2023-12,90
EMP10458,2024-01,87
EMP12999,2022-01,87
EMP12999,2022-02,77
EMP12999,2022-03,87
EMP12999,2022-04,87
EMP12999,2022-05,84
EMP12999,2022-06,96
EMP12999,2022-07,80
EMP12999,2022-08,99
EMP12999,2022-09,84
EMP12999,2022-10,98
EMP12999,2022-11,81
EMP12999,2022-12,70
EMP12999,2023-01,72
EMP12999,2023-02,79
EMP12999,2023-03,96
EMP12999,2023-04,100
EMP12999,2023-05,79
EMP12999,2023-06,81
EMP12999,2023-07,92
EMP12999,2023-08,96
EMP12999,2023-09,70
EMP12999,2023-10,70
EMP12999,2023-11,76
EMP12999,2023-12,88
EMP12999,2024-01,91
EMP11843,2022-01,92
EMP11843,2022-02,80
EMP11843,2022-03,86
EMP11843,2022-04,73
EMP11843,2022-05,98
EMP11843,2022-06,72
EMP11843,2022-07,80
EMP11843,2022-08,85
EMP11843,2022-09,78
EMP11843,2022-10,93
EMP11843,2022-11,76
EMP11843,2022-12,78
EMP11843,2023-01,84
EMP11843,2023-02,78
EMP11843,2023-03,70
EMP11843,2023-04,80
EMP11843,2023-05,84
EMP11843,2023-06,95
EMP11843,2023-07,76
EMP11843,2023-08,92
EMP11843,2023-09,78
EMP11843,2023-10,75
EMP11843,2023-11,81
EMP11843,2023-12,81
EMP11843,2024-01,91
EMP11610,2022-01,83
EMP11610,2022-02,84
EMP11610,2022-03,72
EMP11610,2022-04,70
EMP11610,2022-05,82
EMP11610,2022-06,91
EMP11610,2022-07,70
EMP11610,2022-08,80
EMP11610,2022-09,99
EMP11610,2022-10,85
EMP11610,2022-11,90
EMP11610,2022-12,72
EMP11610,2023-01,85
EMP11610,2023-02,95
EMP11610,2023-03,97
EMP11610,2023-04,99
EMP11610,2023-05,96
EMP11610,2023-06,78
EMP11610,2023-07,86
EMP11610,2023-08,85
EMP11610,2023-09,85
EMP11610,2023-10,96
EMP11610,2023-11,81
EMP11610,2023-12,72
EMP11610,2024-01,88
EMP10111,2022-01,70
EMP10111,2022-02,86
EMP10111,2022-03,100
EMP10111,2022-04,78
EMP10111,2022-05,84
EMP10111,2022-06,83
EMP10111,2022-07,81
EMP10111,2022-08,70
EMP10111,2022-09,84
EMP10111,2022-10,98
EMP10111,2022-11,82
EMP10111,2022-12,72
EMP10111,2023-01,72
EMP10111,2023-02,95
EMP10111,2023-03,93
EMP10111,2023-04,90
EMP10111,2023-05,89
EMP10111,2023-06,92
EMP10111,2023-07,76
EMP10111,2023-08,72
EMP10111,2023-09,72
EMP10111,2023-10,73
EMP10111,2023-11,100
EMP10111,2023-12,82
EMP10111,2024-01,100
EMP10529,2022-01,87
EMP10529,2022-02,81
EMP10529,2022-03,87
EMP10529,2022-04,79
EMP10529,2022-05,83
EMP10529,2022-06,85
EMP10529,2022-07,92
EMP10529,2022-08,100
EMP10529,2022-09,88
EMP10529,2022-10,90
EMP10529,2022-11,71
EMP10529,2022-12,81
EMP10529,2023-01,98
EMP10529,2023-02,86
EMP10529,2023-03,85
EMP10529,2023-04,94
EMP10529,2023-05,99
EMP10529,2023-06,89
EMP10529,2023-07,94
EMP10529,2023-08,74
EMP10529,2023-09,74
EMP10529,2023-10,85
EMP10529,2023-11,88
EMP10529,2023-12,90
EMP10529,2024-01,95
EMP11017,2022-01,100
EMP11017,2022-02,91
EMP11017,2022-03,96
EMP11017,2022-04,87
EMP11017,2022-05,74
EMP11017,2022-06,96
EMP11017,2022-07,76
EMP11017,2022-08,81
EMP11017,2022-09,84
EMP11017,2022-10,93
EMP11017,2022-11,84
EMP11017,2022-12,89
EMP11017,2023-01,97
EMP11017,2023-02,75
EMP11017,2023-03,88
EMP11017,2023-04,90
EMP11017,2023-05,98
EMP11017,2023-06,99
EMP11017,2023-07,91
EMP11017,2023-08,96
EMP11017,2023-09,72
EMP11017,2023-10,94
EMP11017,2023-11,70
EMP11017,2023-12,99
EMP11017,2024-01,83
EMP11416,2022-01,88
EMP11416,2022-02,77
EMP11416,2022-03,73
EMP11416,2022-04,74
EMP11416,2022-05,89
EMP11416,2022-06,71
EMP11416,2022-07,85
EMP11416,2022-08,76
EMP11416,2022-09,71
EMP11416,2022-10,92
EMP11416,2022-11,95
EMP11416,2022-12,97
EMP11416,2023-01,76
EMP11416,2023-02,83
EMP11416,2023-03,91
EMP11416,2023-04,78
EMP11416,2023-05,87
EMP11416,2023-06,96
EMP11416,2023-07,93
EMP11416,2023-08,77
EMP11416,2023-09,90
EMP11416,2023-10,75
EMP11416,2023-11,100
EMP11416,2023-12,78
EMP11416,2024-01,87
EMP10381,2022-01,99
EMP10381,2022-02,92
EMP10381,2022-03,90
EMP10381,2022-04,98
EMP10381,2022-05,77
EMP10381,2022-06,78
EMP10381,2022-07,73
EMP10381,2022-08,82
EMP10381,2022-09,83
EMP10381,2022-10,92
EMP10381,2022-11,70
EMP10381,2022-12,95
EMP10381,2023-01,70
EMP10381,2023-02,97
EMP10381,2023-03,71
EMP10381,2023-04,73
EMP10381,2023-05,82
EMP10381,2023-06,99
EMP10381,2023-07,85
EMP10381,2023-08,78
EMP10381,2023-09,84
EMP10381,2023-10,76
EMP10381,2023-11,92
EMP10381,2023-12,96
EMP10381,2024-01,91
EMP10572,2022-01,84
EMP10572,2022-02,73
EMP10572,2022-03,85
EMP10572,2022-04,78
EMP10572,2022-05,96
EMP10572,2022-06,80
EMP10572,2022-07,85
EMP10572,2022-08,91
EMP10572,2022-09,70
EMP10572,2022-10,91
EMP10572,2022-11,95
EMP10572,2022-12,72
EMP10572,2023-01,70
EMP10572,2023-02,70
EMP10572,2023-03,71
EMP10572,2023-04,91
EMP10572,2023-05,94
EMP10572,2023-06,81
EMP10572,2023-07,97
EMP10572,2023-08,71
EMP10572,2023-09,74
EMP10572,2023-10,77
EMP10572,2023-11,86
EMP10572,2023-12,73
EMP10572,2024-01,81
EMP12891,2022-01,70
EMP12891,2022-02,75
EMP12891,2022-03,99
EMP12891,2022-04,94
EMP12891,2022-05,77
EMP12891,2022-06,91
EMP12891,2022-07,72
EMP12891,2022-08,100
EMP12891,2022-09,87
EMP12891,2022-10,77
EMP12891,2022-11,80
EMP12891,2022-12,71
EMP12891,2023-01,96
EMP12891,2023-02,99
EMP12891,2023-03,87
EMP12891,2023-04,78
EMP12891,2023-05,75
EMP12891,2023-06,71
EMP12891,2023-07,81
EMP12891,2023-08,90
EMP12891,2023-09,97
EMP12891,2023-10,95
EMP12891,2023-11,79
EMP12891,2023-12,85
EMP12891,2024-01,84
EMP11792,2022-01,92
EMP11792,2022-02,79
EMP11792,2022-03,90
EMP11792,2022-04,98
EMP11792,2022-05,80
EMP11792,2022-06,85
EMP11792,2022-07,95
EMP11792,2022-08,80
EMP11792,2022-09,89
EMP11792,2022-10,90
EMP11792,2022-11,94
EMP11792,2022-12,85
EMP11792,2023-01,90
EMP11792,2023-02,80
EMP11792,2023-03,70
EMP11792,2023-04,91
EMP11792,2023-05,94
EMP11792,2023-06,70
EMP11792,2023-07,74
EMP11792,2023-08,93
EMP11792,2023-09,71
EMP11792,2023-10,84
EMP11792,2023-11,70
EMP11792,2023-12,89
EMP11792,2024-01,73
EMP12633,2022-01,86
EMP12633,2022-02,97
EMP12633,2022-03,77
EMP12633,2022-04,73
EMP12633,2022-05,73
EMP12633,2022-06,88
EMP12633,2022-07,93
EMP12633,2022-08,93
EMP12633,2022-09,72
EMP12633,2022-10,83
EMP12633,2022-11,81
EMP12633,2022-12,92
EMP12633,2023-01,100
EMP12633,2023-02,71
EMP12633,2023-03,100
EMP12633,2023-04,73
EMP12633,2023-05,72
EMP12633,2023-06,85
EMP12633,2023-07,70
EMP12633,2023-08,84
EMP12633,2023-09,77
EMP12633,2023-10,89
EMP12633,2023-11,82
EMP12633,2023-12,80
EMP12633,2024-01,88
EMP10065,2022-01,80
EMP10065,2022-02,94
EMP10065,2022-03,74
EMP10065,2022-04,98
EMP10065,2022-05,100
EMP10065,2022-06,90
EMP10065,2022-07,72
EMP10065,2022-08,81
EMP10065,2022-09,89
EMP10065,2022-10,83
EMP10065,2022-11,82
EMP10065,2022-12,72
EMP10065,2023-01,81
EMP10065,2023-02,84
EMP10065,2023-03,71
EMP10065,2023-04,89
EMP10065,2023-05,76
EMP10065,2023-06,89
EMP10065,2023-07,87
EMP10065,2023-08,73
EMP10065,2023-09,78
EMP10065,2023-10,99
EMP10065,2023-11,80
EMP10065,2023-12,86
EMP10065,2024-01,76
EMP12348,2022-01,84
EMP12348,2022-02,94
EMP12348,2022-03,72
EMP12348,2022-04,83
EMP12348,2022-05,78
EMP12348,2022-06,81
EMP12348,2022-07,82
EMP12348,2022-08,98
EMP12348,2022-09,78
EMP12348,2022-10,90
EMP12348,2022-11,83
EMP12348,2022-12,94
EMP12348,2023-01,72
EMP12348,2023-02,99
EMP12348,2023-03,76
EMP12348,2023-04,91
EMP12348,2023-05,71
EMP12348,2023-06,78
EMP12348,2023-07,95
EMP12348,2023-08,73
EMP12348,2023-09,77
EMP12348,2023-10,88
EMP12348,2023-11,90
EMP12348,2023-12,83
EMP12348,2024-01,70
EMP10936,2022-01,78
EMP10936,2022-02,89
EMP10936,2022-03,88
EMP10936,2022-04,79
EMP10936,2022-05,96
EMP10936,2022-06,85
EMP10936,2022-07,97
EMP10936,2022-08,79
EMP10936,2022-09,71
EMP10936,2022-10,70
EMP10936,2022-11,77
EMP10936,2022-12,78
EMP10936,2023-01,76
EMP10936,2023-02,96
EMP10936,2023-03,79
EMP10936,2023-04,94
EMP10936,2023-05,87
EMP10936,2023-06,84
EMP10936,2023-07,79
EMP10936,2023-08,85
EMP10936,2023-09,90
EMP10936,2023-10,84
EMP10936,2023-11,94
EMP10936,2023-12,92
EMP10936,2024-01,93
EMP11735,2022-01,84
EMP11735,2022-02,85
EMP11735,2022-03,86
EMP11735,2022-04,78
EMP11735,2022-05,75
EMP11735,2022-06,84
EMP11735,2022-07,85
EMP11735,2022-08,82
EMP11735,2022-09,97
EMP11735,2022-10,98
EMP11735,2022-11,91
EMP11735,2022-12,81
EMP11735,2023-01,93
EMP11735,2023-02,88
EMP11735,2023-03,70
EMP11735,2023-04,81
EMP11735,2023-05,79
EMP11735,2023-06,91
EMP11735,2023-07,100
EMP11735,2023-08,93
EMP11735,2023-09,73
EMP11735,2023-10,75
EMP11735,2023-11,73
EMP11735,2023-12,79
EMP11735,2024-01,72
EMP10157,2022-01,91
EMP10157,2022-02,86
EMP10157,2022-03,90
EMP10157,2022-04,75
EMP10157,2022-05,83
EMP10157,2022-06,75
EMP10157,2022-07,83
EMP10157,2022-08,72
EMP10157,2022-09,98
EMP10157,2022-10,74
EMP10157,2022-11,88
EMP10157,2022-12,97
EMP10157,2023-01,96
EMP10157,2023-02,74
EMP10157,2023-03,72
EMP10157,2023-04,87
EMP10157,2023-05,99
EMP10157,2023-06,84
EMP10157,2023-07,77
EMP10157,2023-08,89
EMP10157,2023-09,77
EMP10157,2023-10,81
EMP10157,2023-11,93
EMP10157,2023-12,82
EMP10157,2024-01,91
EMP12508,2022-01,91
EMP12508,2022-02,89
EMP12508,2022-03,91
EMP12508,2022-04,82
EMP12508,2022-05,75
EMP12508,2022-06,79
EMP12508,2022-07,90
EMP12508,2022-08,95
EMP12508,2022-09,75
EMP12508,2022-10,100
EMP12508,2022-11,95
EMP12508,2022-12,97
EMP12508,2023-01,81
EMP12508,2023-02,90
EMP12508,2023-03,98
EMP12508,2023-04,77
EMP12508,2023-05,73
EMP12508,2023-06,93
EMP12508,2023-07,84
EMP12508,2023-08,93
EMP12508,2023-09,82
EMP12508,2023-10,72
EMP12508,2023-11,90
EMP12508,2023-12,96
